exposure_id,exposure_ts,group,device,converted,revenue
481,2024-08-16 15:00:08,treatment,Mobile,1,54.14
482,2025-08-03 02:42:42,control,Desktop,0,0.0
483,2024-05-31 08:54:33,treatment,Desktop,0,0.0
484,2024-07-12 05:11:43,control,Desktop,0,0.0
485,2025-01-16 22:20:41,control,Desktop,0,0.0
486,2024-11-14 12:40:42,treatment,Tablet,0,0.0
487,2024-12-29 06:32:12,control,Desktop,0,0.0
488,2025-03-21 11:35:29,control,Mobile,0,0.0
489,2024-11-21 13:02:56,treatment,Mobile,0,0.0
490,2024-09-12 12:55:41,treatment,Desktop,0,0.0
491,2025-03-13 09:25:01,control,Desktop,0,0.0
492,2025-05-25 14:28:23,treatment,Desktop,0,0.0
493,2025-09-04 10:29:33,control,Mobile,0,0.0
494,2025-05-09 05:51:38,control,Desktop,0,0.0
495,2024-06-20 03:43:24,control,Mobile,0,0.0
496,2024-07-19 09:27:03,control,Desktop,0,0.0
497,2024-08-31 12:57:40,treatment,Desktop,0,0.0
498,2025-04-25 10:05:10,treatment,Desktop,0,0.0
499,2025-04-27 15:37:59,control,Desktop,0,0.0
500,2025-08-29 13:17:56,control,Desktop,0,0.0
501,2024-03-27 08:12:44,control,Desktop,0,0.0
502,2024-12-17 14:29:00,control,Desktop,0,0.0
503,2024-05-17 14:36:36,control,Tablet,0,0.0
504,2025-02-05 13:49:55,treatment,Desktop,0,0.0
505,2025-08-08 16:05:27,control,Mobile,0,0.0
506,2025-01-16 01:56:12,treatment,Tablet,0,0.0
507,2025-09-06 07:00:58,treatment,Desktop,0,0.0
508,2024-12-20 02:54:02,control,Mobile,0,0.0
509,2024-09-13 23:14:47,treatment,Desktop,0,0.0
510,2025-03-19 15:01:05,control,Tablet,0,0.0
511,2024-09-19 09:14:54,treatment,Desktop,0,0.0
512,2024-08-18 09:31:48,treatment,Desktop,0,0.0
513,2025-08-19 18:58:36,control,Desktop,0,0.0
514,2024-05-16 06:23:36,control,Desktop,0,0.0
515,2025-08-28 23:25:42,control,Desktop,0,0.0
516,2024-04-28 08:37:56,control,Desktop,0,0.0
517,2024-05-07 20:11:35,control,Desktop,0,0.0
518,2025-06-15 11:28:30,treatment,Desktop,0,0.0
519,2024-07-14 06:34:04,treatment,Desktop,0,0.0
520,2024-10-24 17:14:27,control,Desktop,0,0.0
521,2025-02-19 19:35:45,control,Mobile,0,0.0
522,2025-08-06 16:16:50,control,Tablet,0,0.0
523,2025-02-05 02:30:09,treatment,Mobile,0,0.0
524,2025-05-16 19:42:34,treatment,Desktop,0,0.0
525,2024-07-15 02:54:41,control,Desktop,0,0.0
526,2025-02-11 12:16:09,control,Desktop,0,0.0
527,2024-10-09 01:27:48,control,Desktop,0,0.0
528,2025-01-07 05:23:09,control,Mobile,0,0.0
529,2025-01-11 22:55:14,control,Desktop,0,0.0
530,2024-08-18 03:37:04,control,Mobile,0,0.0
531,2024-12-08 14:54:16,control,Desktop,0,0.0
532,2024-08-19 14:17:54,control,Desktop,0,0.0
533,2025-03-31 23:43:55,control,Mobile,0,0.0
534,2024-09-26 21:27:08,control,Desktop,0,0.0
535,2025-05-13 11:57:33,treatment,Desktop,0,0.0
536,2025-04-27 07:35:35,treatment,Desktop,0,0.0
537,2025-03-24 15:56:08,treatment,Desktop,0,0.0
538,2025-01-06 22:26:26,treatment,Mobile,0,0.0
539,2024-09-12 20:50:53,control,Desktop,0,0.0
540,2025-06-21 15:08:37,control,Desktop,0,0.0
541,2024-08-24 09:16:47,treatment,Desktop,0,0.0
542,2024-10-01 20:44:22,treatment,Desktop,0,0.0
543,2025-04-08 12:33:26,treatment,Desktop,0,0.0
544,2024-12-23 13:02:22,treatment,Desktop,0,0.0
545,2025-05-20 02:09:48,treatment,Desktop,0,0.0
546,2024-05-21 17:37:09,control,Desktop,0,0.0
547,2025-02-08 07:32:53,control,Mobile,0,0.0
548,2024-07-20 07:23:48,control,Desktop,1,81.07
549,2024-04-06 05:15:41,treatment,Mobile,1,90.17
550,2024-11-02 16:15:42,treatment,Desktop,1,187.0
551,2024-06-07 19:25:15,control,Desktop,0,0.0
552,2025-05-07 21:51:03,control,Desktop,0,0.0
553,2025-01-27 06:41:08,treatment,Desktop,0,0.0
554,2024-09-29 21:43:25,treatment,Desktop,0,0.0
555,2024-05-26 14:48:29,control,Desktop,0,0.0
556,2025-01-13 13:59:37,control,Desktop,0,0.0
557,2024-04-01 08:09:50,treatment,Desktop,0,0.0
558,2025-02-25 00:39:43,control,Desktop,0,0.0
559,2024-06-07 01:40:24,treatment,Desktop,0,0.0
560,2025-09-13 17:10:41,control,Desktop,0,0.0
561,2024-05-21 17:56:53,treatment,Desktop,0,0.0
562,2025-06-05 16:35:06,treatment,Mobile,0,0.0
563,2024-11-24 06:25:10,control,Mobile,1,36.86
564,2024-11-12 10:55:32,treatment,Mobile,0,0.0
565,2025-01-21 06:24:17,control,Desktop,0,0.0
566,2024-07-11 16:52:05,treatment,Desktop,0,0.0
567,2024-12-18 15:17:18,control,Desktop,1,69.13
568,2025-07-14 19:16:38,treatment,Mobile,0,0.0
569,2024-12-03 12:06:06,treatment,Tablet,1,45.49
570,2025-05-28 13:22:13,treatment,Desktop,0,0.0
571,2025-06-23 01:30:13,treatment,Desktop,0,0.0
572,2024-11-09 10:16:21,control,Mobile,0,0.0
573,2024-07-22 18:53:13,control,Desktop,0,0.0
574,2024-11-25 23:18:36,control,Mobile,0,0.0
575,2024-11-19 10:31:18,control,Desktop,0,0.0
576,2024-05-31 19:20:18,treatment,Desktop,0,0.0
577,2025-04-27 00:35:23,treatment,Desktop,0,0.0
578,2025-05-29 11:24:21,control,Desktop,0,0.0
579,2024-04-03 14:02:44,treatment,Mobile,0,0.0
580,2025-06-02 14:31:01,treatment,Mobile,0,0.0
581,2024-08-03 17:15:17,control,Desktop,0,0.0
582,2024-11-13 21:29:37,control,Desktop,0,0.0
583,2025-02-25 14:57:10,control,Desktop,0,0.0
584,2024-05-23 17:55:05,treatment,Desktop,0,0.0
585,2025-04-14 02:25:38,control,Mobile,0,0.0
586,2024-07-08 05:42:28,control,Desktop,0,0.0
587,2025-07-19 17:13:13,treatment,Desktop,0,0.0
588,2025-02-22 11:16:05,treatment,Desktop,0,0.0
589,2025-07-06 12:40:22,control,Desktop,0,0.0
590,2024-08-09 23:23:55,control,Desktop,0,0.0
591,2025-09-15 18:57:06,treatment,Desktop,0,0.0
592,2024-10-28 17:10:24,control,Desktop,0,0.0
593,2025-06-05 22:56:07,treatment,Desktop,0,0.0
594,2025-05-26 06:35:29,control,Mobile,1,140.91
595,2024-11-06 06:48:26,control,Desktop,0,0.0
596,2025-02-05 18:57:07,control,Mobile,0,0.0
597,2024-09-28 23:36:05,control,Mobile,0,0.0
598,2025-01-11 19:37:05,control,Mobile,0,0.0
599,2025-05-14 01:19:49,treatment,Mobile,0,0.0
600,2024-12-29 06:06:55,treatment,Desktop,0,0.0
601,2024-10-03 19:21:38,control,Desktop,0,0.0
602,2025-07-13 21:08:38,treatment,Desktop,1,63.24
603,2024-06-09 14:09:34,treatment,Desktop,0,0.0
604,2025-01-22 19:16:09,control,Desktop,0,0.0
605,2024-04-13 01:52:51,control,Desktop,0,0.0
606,2024-05-30 16:26:58,treatment,Desktop,0,0.0
607,2024-12-16 11:13:35,control,Desktop,0,0.0
608,2024-12-20 12:47:17,control,Desktop,0,0.0
609,2025-03-11 10:13:37,treatment,Mobile,0,0.0
610,2024-06-22 09:20:41,treatment,Desktop,1,54.98
611,2024-09-30 10:52:00,control,Mobile,0,0.0
612,2025-02-19 04:06:04,control,Desktop,0,0.0
613,2025-07-27 03:34:59,control,Mobile,0,0.0
614,2025-07-14 23:46:58,treatment,Desktop,0,0.0
615,2025-01-21 00:25:27,treatment,Mobile,1,37.85
616,2025-05-16 00:20:11,control,Desktop,0,0.0
617,2024-06-21 12:16:28,treatment,Desktop,0,0.0
618,2025-08-03 09:50:51,treatment,Desktop,0,0.0
619,2025-06-23 22:33:39,treatment,Mobile,0,0.0
620,2025-07-17 12:28:28,treatment,Mobile,0,0.0
621,2025-06-26 09:32:08,treatment,Mobile,0,0.0
622,2024-09-26 07:19:04,control,Desktop,0,0.0
623,2024-07-12 19:06:51,control,Desktop,0,0.0
624,2025-06-14 11:09:40,treatment,Mobile,0,0.0
625,2025-05-16 09:28:32,control,Desktop,0,0.0
626,2025-04-09 07:35:20,control,Desktop,0,0.0
627,2025-03-10 07:16:02,control,Desktop,0,0.0
628,2025-04-05 09:45:54,treatment,Tablet,0,0.0
629,2025-04-21 14:02:51,treatment,Tablet,0,0.0
630,2025-02-10 19:54:46,treatment,Mobile,0,0.0
631,2024-05-28 05:05:31,treatment,Desktop,0,0.0
632,2024-10-24 11:37:47,control,Desktop,0,0.0
633,2025-03-15 05:05:18,treatment,Desktop,0,0.0
634,2024-06-20 22:24:21,treatment,Desktop,0,0.0
635,2025-01-03 22:47:56,treatment,Mobile,0,0.0
636,2025-03-02 19:40:09,control,Mobile,0,0.0
637,2025-08-14 17:19:25,treatment,Desktop,0,0.0
638,2024-04-19 00:49:05,treatment,Mobile,0,0.0
639,2024-05-31 13:28:50,treatment,Mobile,0,0.0
640,2024-09-25 00:59:40,control,Mobile,0,0.0
641,2025-07-12 00:06:16,treatment,Mobile,0,0.0
642,2024-09-01 11:40:10,control,Mobile,0,0.0
643,2025-05-12 10:25:59,control,Desktop,0,0.0
644,2024-11-07 07:06:22,control,Desktop,0,0.0
645,2025-04-28 13:23:25,treatment,Tablet,0,0.0
646,2025-02-07 16:42:34,control,Desktop,0,0.0
647,2024-07-01 13:22:00,treatment,Mobile,0,0.0
648,2024-11-30 04:19:04,control,Desktop,0,0.0
649,2025-06-16 11:59:31,treatment,Desktop,0,0.0
650,2024-05-22 15:43:31,treatment,Desktop,0,0.0
651,2024-10-27 02:30:09,control,Desktop,0,0.0
652,2025-04-08 01:48:30,treatment,Desktop,0,0.0
653,2024-06-05 08:17:10,control,Mobile,0,0.0
654,2024-12-28 05:45:20,treatment,Mobile,0,0.0
655,2025-02-21 17:07:40,treatment,Desktop,0,0.0
656,2024-10-31 06:33:29,treatment,Desktop,0,0.0
657,2025-04-05 23:21:15,control,Desktop,0,0.0
658,2025-07-24 08:49:56,control,Desktop,0,0.0
659,2024-07-25 17:01:34,treatment,Desktop,0,0.0
660,2025-02-20 06:45:25,control,Tablet,0,0.0
661,2024-11-14 11:10:51,control,Mobile,0,0.0
662,2024-12-29 23:00:09,treatment,Desktop,0,0.0
663,2025-08-11 00:34:54,treatment,Mobile,0,0.0
664,2024-09-22 20:45:27,treatment,Mobile,0,0.0
665,2024-03-25 20:15:00,control,Mobile,0,0.0
666,2024-09-16 16:30:11,control,Desktop,0,0.0
667,2025-09-16 06:52:11,treatment,Desktop,0,0.0
668,2025-02-16 00:30:08,control,Tablet,0,0.0
669,2025-01-16 12:56:27,treatment,Desktop,0,0.0
670,2025-01-04 11:50:47,control,Desktop,0,0.0
671,2024-07-06 10:01:32,control,Desktop,0,0.0
672,2025-06-05 12:30:33,control,Desktop,1,114.37
673,2024-07-20 13:49:05,control,Mobile,0,0.0
674,2024-05-31 07:58:55,treatment,Mobile,0,0.0
675,2025-06-25 22:27:15,control,Mobile,0,0.0
676,2024-11-24 06:46:23,treatment,Tablet,0,0.0
677,2024-05-29 10:30:35,control,Desktop,0,0.0
678,2025-09-12 07:24:25,treatment,Mobile,1,214.94
679,2025-04-24 18:11:20,control,Desktop,0,0.0
680,2024-05-06 09:14:32,treatment,Desktop,0,0.0
681,2024-06-20 13:41:39,control,Desktop,0,0.0
682,2024-04-03 08:56:43,control,Desktop,0,0.0
683,2025-06-09 11:22:42,treatment,Desktop,0,0.0
684,2024-05-20 16:39:59,control,Mobile,1,17.57
685,2025-01-28 02:47:31,control,Mobile,0,0.0
686,2025-01-31 10:59:40,treatment,Desktop,0,0.0
687,2024-11-20 17:04:59,control,Desktop,0,0.0
688,2024-07-23 16:26:22,control,Tablet,0,0.0
689,2025-08-11 17:53:12,treatment,Mobile,0,0.0
690,2025-02-27 19:19:51,control,Desktop,0,0.0
691,2024-05-30 23:07:22,control,Desktop,0,0.0
692,2025-07-10 21:27:31,control,Desktop,1,119.19
693,2024-07-09 13:48:47,control,Desktop,0,0.0
694,2024-12-19 07:03:07,control,Desktop,0,0.0
695,2024-07-01 14:09:28,treatment,Desktop,0,0.0
696,2024-06-24 16:44:12,treatment,Mobile,0,0.0
697,2025-02-21 11:11:24,control,Desktop,0,0.0
698,2025-06-15 21:33:58,control,Desktop,0,0.0
699,2024-12-29 17:11:45,treatment,Desktop,1,30.36
700,2025-04-24 05:11:00,control,Desktop,1,13.89
701,2024-04-21 11:13:29,control,Desktop,0,0.0
702,2024-10-03 19:57:40,treatment,Desktop,0,0.0
703,2024-05-24 11:55:12,treatment,Desktop,0,0.0
704,2024-05-04 21:52:48,control,Desktop,0,0.0
705,2024-05-17 12:52:54,control,Tablet,0,0.0
706,2024-11-21 07:49:34,treatment,Mobile,0,0.0
707,2024-08-27 20:46:53,treatment,Desktop,0,0.0
708,2024-09-29 10:05:36,treatment,Mobile,0,0.0
709,2024-08-23 18:56:16,treatment,Tablet,0,0.0
710,2025-02-06 11:37:37,control,Desktop,1,88.08
711,2024-03-26 03:15:15,control,Tablet,0,0.0
712,2024-11-18 20:24:49,treatment,Mobile,0,0.0
713,2024-05-10 12:31:30,control,Desktop,0,0.0
714,2024-06-05 06:08:32,control,Mobile,1,40.01
715,2025-01-08 07:45:13,treatment,Mobile,0,0.0
716,2025-04-21 13:51:23,control,Mobile,0,0.0
717,2025-06-09 00:56:44,treatment,Desktop,1,118.07
718,2024-11-24 16:11:30,treatment,Desktop,0,0.0
719,2024-12-03 09:46:12,treatment,Mobile,0,0.0
720,2024-08-29 10:50:14,treatment,Desktop,0,0.0
721,2024-07-30 16:10:18,control,Desktop,0,0.0
722,2025-05-15 06:21:27,treatment,Desktop,0,0.0
723,2025-03-19 21:24:23,control,Desktop,0,0.0
724,2025-09-08 20:59:21,control,Desktop,0,0.0
725,2024-12-04 14:31:00,control,Desktop,0,0.0
726,2025-01-26 18:31:55,control,Tablet,0,0.0
727,2024-08-07 01:07:46,treatment,Desktop,1,63.97
728,2024-06-12 03:41:26,control,Desktop,0,0.0
729,2024-05-11 21:35:48,control,Desktop,0,0.0
730,2025-01-30 03:23:10,control,Desktop,0,0.0
731,2024-10-12 00:45:59,control,Mobile,0,0.0
732,2024-05-14 01:50:45,control,Desktop,0,0.0
733,2024-06-04 10:36:21,treatment,Mobile,0,0.0
734,2025-03-18 01:34:05,treatment,Desktop,1,139.78
735,2024-08-06 05:21:35,treatment,Mobile,0,0.0
736,2025-03-06 10:15:20,control,Desktop,0,0.0
737,2025-07-17 05:17:16,control,Mobile,0,0.0
738,2025-05-26 17:34:50,treatment,Desktop,0,0.0
739,2024-07-09 14:15:53,control,Desktop,0,0.0
740,2025-05-21 06:29:42,control,Mobile,0,0.0
741,2024-12-28 22:20:05,treatment,Mobile,0,0.0
742,2025-06-07 08:30:03,treatment,Desktop,0,0.0
743,2024-04-14 05:50:56,treatment,Desktop,0,0.0
744,2024-10-29 04:57:52,control,Desktop,1,159.08
745,2025-08-17 04:50:25,control,Desktop,0,0.0
746,2024-09-11 10:07:42,control,Mobile,0,0.0
747,2024-08-06 22:13:37,treatment,Desktop,0,0.0
748,2024-12-28 16:12:08,treatment,Mobile,0,0.0
749,2024-12-23 03:49:49,control,Mobile,0,0.0
750,2024-08-18 04:55:47,control,Desktop,0,0.0
751,2024-08-08 08:36:55,treatment,Desktop,0,0.0
752,2025-07-05 07:48:26,control,Desktop,0,0.0
753,2025-07-15 00:18:06,treatment,Desktop,0,0.0
754,2024-08-09 20:05:30,control,Desktop,0,0.0
755,2024-07-17 17:33:05,treatment,Desktop,0,0.0
756,2025-05-07 18:50:51,control,Mobile,0,0.0
757,2025-08-21 07:10:33,control,Desktop,0,0.0
758,2024-11-30 13:45:34,control,Desktop,0,0.0
759,2025-02-27 07:49:00,control,Mobile,0,0.0
760,2024-08-07 07:22:23,treatment,Mobile,0,0.0
761,2025-06-25 10:49:35,treatment,Desktop,0,0.0
762,2025-09-10 18:32:28,treatment,Desktop,0,0.0
763,2025-06-12 22:24:52,control,Mobile,0,0.0
764,2024-11-27 03:59:35,control,Desktop,0,0.0
765,2024-06-13 20:45:19,control,Mobile,0,0.0
766,2024-05-24 10:25:15,control,Desktop,0,0.0
767,2024-06-01 21:58:21,treatment,Desktop,0,0.0
768,2024-10-16 23:55:05,treatment,Desktop,0,0.0
769,2024-06-16 21:54:39,control,Desktop,0,0.0
770,2025-02-13 22:54:11,control,Desktop,0,0.0
771,2025-01-13 03:42:50,treatment,Desktop,0,0.0
772,2025-04-01 10:19:38,treatment,Desktop,0,0.0
773,2024-05-21 06:02:33,control,Desktop,0,0.0
774,2024-11-27 13:18:49,control,Desktop,0,0.0
775,2024-08-04 02:59:26,control,Desktop,0,0.0
776,2025-05-23 21:40:52,control,Mobile,0,0.0
777,2025-07-14 15:10:00,control,Desktop,0,0.0
778,2025-08-14 16:38:34,control,Desktop,0,0.0
779,2024-06-11 15:34:56,treatment,Desktop,0,0.0
780,2025-05-29 09:24:15,control,Desktop,0,0.0
781,2024-11-10 23:56:59,treatment,Mobile,0,0.0
782,2025-05-25 22:27:14,control,Desktop,0,0.0
783,2024-03-27 23:07:38,control,Desktop,0,0.0
784,2025-07-23 12:32:23,treatment,Mobile,0,0.0
785,2024-09-01 17:52:59,control,Desktop,0,0.0
786,2025-03-27 19:59:48,treatment,Tablet,0,0.0
787,2025-03-25 19:02:27,treatment,Mobile,0,0.0
788,2025-05-21 15:14:39,treatment,Desktop,0,0.0
789,2025-01-05 22:08:46,treatment,Mobile,0,0.0
790,2025-03-21 05:18:31,control,Desktop,0,0.0
791,2024-07-20 09:16:47,treatment,Desktop,0,0.0
792,2024-12-17 00:44:09,control,Desktop,0,0.0
793,2025-06-26 01:17:51,treatment,Tablet,0,0.0
794,2025-05-04 21:38:22,control,Mobile,0,0.0
795,2024-09-24 00:41:08,treatment,Desktop,0,0.0
796,2024-04-20 23:23:09,control,Desktop,0,0.0
797,2025-03-08 18:42:26,control,Desktop,0,0.0
798,2024-08-21 16:40:28,control,Tablet,0,0.0
799,2025-09-06 14:22:54,treatment,Desktop,0,0.0
800,2024-10-11 07:21:00,control,Mobile,0,0.0
801,2025-05-31 03:22:49,control,Desktop,0,0.0
802,2025-05-02 15:41:23,treatment,Mobile,0,0.0
803,2025-07-21 22:38:29,control,Mobile,0,0.0
804,2024-07-19 05:32:06,treatment,Desktop,0,0.0
805,2025-06-05 01:11:07,control,Mobile,0,0.0
806,2024-12-17 02:11:09,treatment,Mobile,0,0.0
807,2025-04-06 03:57:23,treatment,Desktop,0,0.0
808,2024-10-24 22:05:30,treatment,Desktop,0,0.0
809,2024-12-07 11:29:50,treatment,Desktop,0,0.0
810,2024-10-19 14:46:30,control,Mobile,0,0.0
811,2024-11-15 09:21:13,control,Desktop,0,0.0
812,2025-09-07 22:34:01,treatment,Mobile,0,0.0
813,2025-03-04 04:10:49,control,Desktop,0,0.0
814,2025-02-11 17:12:24,treatment,Desktop,0,0.0
815,2024-09-05 04:36:16,control,Desktop,0,0.0
816,2025-04-30 04:17:03,treatment,Mobile,0,0.0
817,2024-07-26 11:27:40,control,Desktop,0,0.0
818,2025-05-06 05:24:12,treatment,Desktop,0,0.0
819,2024-08-27 21:49:05,control,Desktop,0,0.0
820,2024-05-03 06:29:35,control,Desktop,0,0.0
821,2025-03-20 13:39:33,control,Desktop,0,0.0
822,2024-09-28 22:03:10,control,Mobile,0,0.0
823,2025-03-28 14:51:18,treatment,Desktop,0,0.0
824,2024-10-11 21:46:13,treatment,Desktop,0,0.0
825,2025-01-19 06:06:23,control,Desktop,1,221.63
826,2025-08-09 20:02:09,control,Mobile,0,0.0
827,2025-02-06 01:46:02,control,Desktop,0,0.0
828,2024-07-05 18:30:48,control,Desktop,0,0.0
829,2025-07-10 12:21:06,control,Desktop,0,0.0
830,2025-08-06 05:32:52,treatment,Mobile,0,0.0
831,2025-03-16 12:20:35,treatment,Mobile,0,0.0
832,2025-05-03 09:23:37,treatment,Desktop,0,0.0
833,2024-03-30 16:58:07,treatment,Mobile,0,0.0
834,2025-06-29 04:43:20,treatment,Desktop,0,0.0
835,2025-04-03 04:15:18,treatment,Mobile,0,0.0
836,2024-10-26 01:30:33,treatment,Mobile,0,0.0
837,2025-04-30 19:03:04,treatment,Desktop,0,0.0
838,2025-07-04 01:25:53,control,Mobile,0,0.0
839,2024-04-13 18:31:14,treatment,Mobile,0,0.0
840,2025-02-13 02:37:47,treatment,Desktop,0,0.0
841,2025-06-12 07:38:37,control,Mobile,0,0.0
842,2024-09-13 17:09:01,treatment,Mobile,0,0.0
843,2025-08-28 20:32:10,treatment,Mobile,0,0.0
844,2025-08-17 18:49:34,treatment,Mobile,0,0.0
845,2025-03-25 15:59:29,control,Desktop,0,0.0
846,2025-06-02 05:06:19,treatment,Mobile,0,0.0
847,2024-12-10 16:38:33,control,Tablet,0,0.0
848,2024-11-18 12:29:03,control,Desktop,0,0.0
849,2025-06-22 19:49:44,treatment,Desktop,0,0.0
850,2025-07-30 18:00:44,control,Desktop,0,0.0
851,2024-08-23 02:33:33,control,Desktop,0,0.0
852,2025-02-08 20:52:38,treatment,Desktop,1,35.97
853,2024-08-12 02:05:37,treatment,Desktop,0,0.0
854,2024-08-09 08:14:35,treatment,Desktop,0,0.0
855,2024-10-23 10:55:44,control,Desktop,0,0.0
856,2024-07-26 01:26:40,control,Desktop,0,0.0
857,2025-02-24 20:58:00,control,Desktop,0,0.0
858,2025-03-30 19:23:10,treatment,Desktop,0,0.0
859,2025-01-08 19:06:51,control,Desktop,0,0.0
860,2025-05-11 11:11:14,treatment,Mobile,0,0.0
861,2024-10-04 06:23:57,control,Mobile,0,0.0
862,2024-06-12 18:37:12,treatment,Desktop,0,0.0
863,2024-04-29 12:15:06,treatment,Desktop,0,0.0
864,2025-05-03 02:52:44,treatment,Desktop,0,0.0
865,2025-09-09 10:30:35,treatment,Desktop,0,0.0
866,2025-04-09 17:35:34,treatment,Tablet,0,0.0
867,2025-02-01 07:45:55,control,Desktop,1,39.08
868,2025-06-26 00:40:16,control,Mobile,0,0.0
869,2025-08-12 06:57:05,control,Desktop,0,0.0
870,2024-10-09 16:15:20,treatment,Mobile,0,0.0
871,2024-05-01 06:02:46,control,Mobile,0,0.0
872,2024-06-22 22:28:43,control,Desktop,0,0.0
873,2024-10-07 07:22:59,treatment,Desktop,0,0.0
874,2025-09-08 15:07:14,control,Desktop,0,0.0
875,2024-06-11 10:24:02,treatment,Desktop,0,0.0
876,2024-07-09 12:54:48,treatment,Mobile,0,0.0
877,2025-07-17 18:43:28,control,Desktop,0,0.0
878,2025-04-15 14:31:43,control,Mobile,0,0.0
879,2025-05-05 08:09:00,control,Mobile,0,0.0
880,2024-11-09 09:44:43,treatment,Mobile,0,0.0
881,2025-09-10 13:03:02,treatment,Mobile,0,0.0
882,2024-04-03 21:39:57,treatment,Desktop,0,0.0
883,2025-08-26 15:28:21,control,Mobile,0,0.0
884,2024-05-22 07:00:00,control,Mobile,0,0.0
885,2025-08-07 11:18:30,control,Mobile,0,0.0
886,2024-05-02 21:33:45,treatment,Desktop,0,0.0
887,2024-11-05 16:33:53,control,Mobile,0,0.0
888,2024-06-23 00:33:08,treatment,Desktop,0,0.0
889,2024-07-10 11:51:33,control,Desktop,0,0.0
890,2025-02-27 23:35:23,control,Desktop,0,0.0
891,2024-06-05 04:44:17,treatment,Mobile,0,0.0
892,2025-01-30 07:02:03,treatment,Desktop,0,0.0
893,2025-01-18 14:15:28,treatment,Desktop,0,0.0
894,2025-08-10 23:22:30,treatment,Mobile,0,0.0
895,2025-09-16 17:32:49,control,Desktop,0,0.0
896,2025-06-26 20:23:01,control,Desktop,0,0.0
897,2025-01-13 23:04:03,treatment,Desktop,0,0.0
898,2024-07-04 11:35:30,control,Mobile,0,0.0
899,2025-02-07 10:53:39,treatment,Desktop,0,0.0
900,2024-11-24 01:49:11,control,Desktop,1,147.95
901,2025-08-27 06:48:13,control,Tablet,0,0.0
902,2024-10-04 01:48:39,control,Desktop,0,0.0
903,2025-06-01 16:17:27,treatment,Desktop,0,0.0
904,2024-07-24 21:20:17,control,Desktop,0,0.0
905,2024-07-31 11:21:06,treatment,Mobile,0,0.0
906,2024-12-07 00:19:36,treatment,Desktop,0,0.0
907,2025-05-26 13:58:52,control,Desktop,0,0.0
908,2024-05-25 05:30:31,treatment,Mobile,0,0.0
909,2025-04-16 03:53:45,treatment,Desktop,0,0.0
910,2025-08-14 11:45:20,control,Tablet,1,63.83
911,2025-07-07 07:09:55,control,Mobile,0,0.0
912,2025-06-04 18:38:20,treatment,Mobile,0,0.0
913,2025-01-01 05:11:40,treatment,Tablet,0,0.0
914,2024-12-07 20:25:05,control,Mobile,0,0.0
915,2025-01-01 04:18:04,treatment,Mobile,0,0.0
916,2025-08-18 18:58:38,control,Desktop,0,0.0
917,2025-07-30 04:18:01,treatment,Desktop,0,0.0
918,2025-01-09 09:49:17,treatment,Desktop,0,0.0
919,2025-04-11 11:24:50,control,Mobile,0,0.0
920,2025-07-12 11:06:08,treatment,Desktop,0,0.0
921,2025-01-24 04:07:17,control,Tablet,0,0.0
922,2024-06-16 16:53:56,control,Mobile,0,0.0
923,2025-08-29 01:37:50,control,Mobile,0,0.0
924,2025-06-25 17:38:58,treatment,Desktop,0,0.0
925,2024-03-28 08:51:33,control,Tablet,0,0.0
926,2025-02-24 04:10:12,control,Desktop,0,0.0
927,2024-08-09 15:17:34,treatment,Mobile,0,0.0
928,2024-07-02 17:12:35,control,Mobile,0,0.0
929,2025-01-17 18:37:52,treatment,Desktop,0,0.0
930,2024-12-16 07:21:04,control,Desktop,0,0.0
931,2024-07-10 07:51:43,treatment,Mobile,0,0.0
932,2025-05-24 11:50:36,treatment,Mobile,0,0.0
933,2025-07-22 19:19:37,control,Desktop,0,0.0
934,2024-07-06 01:10:48,treatment,Mobile,0,0.0
935,2025-09-15 06:54:47,control,Desktop,0,0.0
936,2025-06-04 17:39:46,control,Mobile,0,0.0
937,2025-05-13 16:40:10,treatment,Mobile,0,0.0
938,2025-05-05 00:23:35,treatment,Mobile,0,0.0
939,2025-08-27 14:26:36,treatment,Desktop,1,44.65
940,2024-07-16 17:37:22,treatment,Mobile,0,0.0
941,2025-05-19 08:10:44,treatment,Desktop,1,237.36
942,2025-06-03 22:50:29,control,Mobile,0,0.0
943,2024-04-30 11:46:06,treatment,Mobile,0,0.0
944,2025-09-08 04:05:55,treatment,Desktop,0,0.0
